TYPE,DEAL,SYMBOL,TIME_GENERATED,POSITION_ID,STRATEGY_ID,EXCHANGE,VOLUME,PRICE,SIGNAL_TYPE,COMMISSION,SWAP,FEE,GROSS_PROFIT,CCY
FILL,IN,AAPL,2020-05-28 00:00:00+00:00,200000179,461579542,MT5_SIM,1.0,79.20,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-06-02 00:01:00+00:00,200000179,461579542,MT5_SIM,1.0,81.16,SELL,0.020,0.0,0.0,1.9600,USD
FILL,IN,AAPL,2020-06-06 00:00:00+00:00,200000181,461579542,MT5_SIM,1.0,82.57,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-06-08 00:01:00+00:00,200000181,461579542,MT5_SIM,1.0,83.03,SELL,0.020,0.0,0.0,0.4600,USD
FILL,IN,AAPL,2020-06-13 00:00:00+00:00,200000183,461579542,MT5_SIM,1.0,83.32,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-06-17 00:01:00+00:00,200000183,461579542,MT5_SIM,1.0,87.85,SELL,0.020,0.0,0.0,4.5300,USD
FILL,IN,AAPL,2020-06-19 00:00:00+00:00,200000185,461579542,MT5_SIM,1.0,88.67,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-06-19 00:01:00+00:00,200000185,461579542,MT5_SIM,1.0,87.83,SELL,0.020,0.0,0.0,-0.8400,USD
FILL,IN,AAPL,2020-06-23 00:00:00+00:00,200000187,461579542,MT5_SIM,1.0,91.01,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-06-23 00:01:00+00:00,200000187,461579542,MT5_SIM,1.0,91.25,SELL,0.020,0.0,0.0,0.2400,USD
FILL,IN,AAPL,2020-06-26 00:00:00+00:00,200000189,461579542,MT5_SIM,1.0,91.11,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-07-07 00:01:00+00:00,200000189,461579542,MT5_SIM,1.0,94.18,SELL,0.020,0.0,0.0,3.0700,USD
FILL,IN,AAPL,2020-07-09 00:00:00+00:00,200000191,461579542,MT5_SIM,1.0,96.27,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-07-09 00:01:00+00:00,200000191,461579542,MT5_SIM,1.0,95.33,SELL,0.020,0.0,0.0,-0.9400,USD
FILL,IN,AAPL,2020-07-11 00:00:00+00:00,200000193,461579542,MT5_SIM,1.0,97.27,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-07-13 00:01:00+00:00,200000193,461579542,MT5_SIM,1.0,94.83,SELL,0.020,0.0,0.0,-2.4400,USD
FILL,IN,AAPL,2020-07-15 00:00:00+00:00,200000195,461579542,MT5_SIM,1.0,98.99,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-07-27 00:01:00+00:00,200000195,461579542,MT5_SIM,1.0,94.36,SELL,0.020,0.0,0.0,-4.6300,USD
FILL,IN,AAPL,2020-07-29 00:00:00+00:00,200000197,461579542,MT5_SIM,1.0,93.76,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-08-03 00:01:00+00:00,200000197,461579542,MT5_SIM,1.0,109.13,SELL,0.020,0.0,0.0,15.3700,USD
FILL,IN,AAPL,2020-08-05 00:00:00+00:00,200000199,461579542,MT5_SIM,1.0,109.38,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-08-05 00:01:00+00:00,200000199,461579542,MT5_SIM,1.0,110.40,SELL,0.020,0.0,0.0,1.0200,USD
FILL,IN,AAPL,2020-08-11 00:00:00+00:00,200000201,461579542,MT5_SIM,1.0,111.98,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-08-11 00:01:00+00:00,200000201,461579542,MT5_SIM,1.0,110.49,SELL,0.020,0.0,0.0,-1.4900,USD
FILL,IN,AAPL,2020-08-19 00:00:00+00:00,200000203,461579542,MT5_SIM,1.0,115.99,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-08-19 00:01:00+00:00,200000203,461579542,MT5_SIM,1.0,115.75,SELL,0.020,0.0,0.0,-0.2400,USD
FILL,IN,AAPL,2020-08-21 00:00:00+00:00,200000205,461579542,MT5_SIM,1.0,119.27,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-08-21 00:01:00+00:00,200000205,461579542,MT5_SIM,1.0,128.69,SELL,0.020,0.0,0.0,9.4200,USD
FILL,IN,AAPL,2020-08-27 00:00:00+00:00,200000207,461579542,MT5_SIM,1.0,127.15,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-08-27 00:01:00+00:00,200000207,461579542,MT5_SIM,1.0,126.01,SELL,0.020,0.0,0.0,-1.1400,USD
FILL,IN,AAPL,2020-08-29 00:00:00+00:00,200000209,461579542,MT5_SIM,1.0,127.59,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-09-01 00:01:00+00:00,200000209,461579542,MT5_SIM,1.0,137.58,SELL,0.020,0.0,0.0,9.9900,USD
FILL,IN,AAPL,2020-10-03 00:00:00+00:00,200000211,461579542,MT5_SIM,1.0,113.92,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-10-13 00:01:00+00:00,200000211,461579542,MT5_SIM,1.0,121.00,SELL,0.020,0.0,0.0,7.0800,USD
FILL,IN,AAPL,2020-10-15 00:00:00+00:00,200000213,461579542,MT5_SIM,1.0,118.73,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-10-16 00:01:00+00:00,200000213,461579542,MT5_SIM,1.0,119.95,SELL,0.020,0.0,0.0,1.2200,USD
FILL,IN,AAPL,2020-10-21 00:00:00+00:00,200000215,461579542,MT5_SIM,1.0,116.67,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-10-29 00:01:00+00:00,200000215,461579542,MT5_SIM,1.0,111.05,SELL,0.020,0.0,0.0,-5.6200,USD
FILL,IN,AAPL,2020-10-31 00:00:00+00:00,200000217,461579542,MT5_SIM,1.0,109.12,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-11-02 00:01:00+00:00,200000217,461579542,MT5_SIM,1.0,109.66,SELL,0.020,0.0,0.0,0.5400,USD
FILL,IN,AAPL,2020-11-07 00:00:00+00:00,200000219,461579542,MT5_SIM,1.0,120.51,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-11-10 00:01:00+00:00,200000219,461579542,MT5_SIM,1.0,117.19,SELL,0.020,0.0,0.0,-3.3200,USD
FILL,IN,AAPL,2020-11-13 00:00:00+00:00,200000221,461579542,MT5_SIM,1.0,119.45,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-11-25 00:01:00+00:00,200000221,461579542,MT5_SIM,1.0,116.56,SELL,0.020,0.0,0.0,-2.8900,USD
FILL,IN,AAPL,2020-12-02 00:00:00+00:00,200000223,461579542,MT5_SIM,1.0,122.02,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-12-03 00:01:00+00:00,200000223,461579542,MT5_SIM,1.0,122.59,SELL,0.020,0.0,0.0,0.5700,USD
FILL,IN,AAPL,2020-12-08 00:00:00+00:00,200000225,461579542,MT5_SIM,1.0,124.38,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-12-08 00:01:00+00:00,200000225,461579542,MT5_SIM,1.0,124.52,SELL,0.020,0.0,0.0,0.1400,USD
FILL,IN,AAPL,2020-12-11 00:00:00+00:00,200000227,461579542,MT5_SIM,1.0,122.44,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-12-29 00:01:00+00:00,200000227,461579542,MT5_SIM,1.0,135.58,SELL,0.020,0.0,0.0,13.1400,USD
FILL,IN,AAPL,2020-12-31 00:00:00+00:00,200000229,461579542,MT5_SIM,1.0,134.09,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2020-12-31 00:01:00+00:00,200000229,461579542,MT5_SIM,1.0,133.52,SELL,0.020,0.0,0.0,-0.5700,USD
FILL,IN,AAPL,2021-01-08 00:00:00+00:00,200000231,461579542,MT5_SIM,1.0,132.43,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-01-13 00:01:00+00:00,200000231,461579542,MT5_SIM,1.0,130.80,SELL,0.020,0.0,0.0,-1.6300,USD
FILL,IN,AAPL,2021-01-16 00:00:00+00:00,200000233,461579542,MT5_SIM,1.0,127.78,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-01-20 00:01:00+00:00,200000233,461579542,MT5_SIM,1.0,133.80,SELL,0.020,0.0,0.0,6.0200,USD
FILL,IN,AAPL,2021-01-22 00:00:00+00:00,200000235,461579542,MT5_SIM,1.0,136.28,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-01-25 00:01:00+00:00,200000235,461579542,MT5_SIM,1.0,143.60,SELL,0.020,0.0,0.0,7.3200,USD
FILL,IN,AAPL,2021-01-29 00:00:00+00:00,200000237,461579542,MT5_SIM,1.0,135.84,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-02-01 00:01:00+00:00,200000237,461579542,MT5_SIM,1.0,135.72,SELL,0.020,0.0,0.0,-0.1200,USD
FILL,IN,AAPL,2021-02-13 00:00:00+00:00,200000239,461579542,MT5_SIM,1.0,135.50,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-02-16 00:01:00+00:00,200000239,461579542,MT5_SIM,1.0,131.25,SELL,0.020,0.0,0.0,-4.2500,USD
FILL,IN,AAPL,2021-02-18 00:00:00+00:00,200000241,461579542,MT5_SIM,1.0,129.20,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-02-19 00:01:00+00:00,200000241,461579542,MT5_SIM,1.0,128.00,SELL,0.020,0.0,0.0,-1.2000,USD
FILL,IN,AAPL,2021-02-23 00:00:00+00:00,200000243,461579542,MT5_SIM,1.0,123.77,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-02-23 00:01:00+00:00,200000243,461579542,MT5_SIM,1.0,124.94,SELL,0.020,0.0,0.0,1.1700,USD
FILL,IN,AAPL,2021-02-27 00:00:00+00:00,200000245,461579542,MT5_SIM,1.0,123.76,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-03-02 00:01:00+00:00,200000245,461579542,MT5_SIM,1.0,124.80,SELL,0.020,0.0,0.0,1.0400,USD
FILL,IN,AAPL,2021-03-05 00:00:00+00:00,200000247,461579542,MT5_SIM,1.0,120.99,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-03-16 00:01:00+00:00,200000247,461579542,MT5_SIM,1.0,124.05,SELL,0.020,0.0,0.0,3.0600,USD
FILL,IN,AAPL,2021-03-26 00:00:00+00:00,200000249,461579542,MT5_SIM,1.0,120.35,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-04-06 00:01:00+00:00,200000249,461579542,MT5_SIM,1.0,125.83,SELL,0.020,0.0,0.0,5.4800,USD
FILL,IN,AAPL,2021-04-08 00:00:00+00:00,200000251,461579542,MT5_SIM,1.0,128.95,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-04-12 00:01:00+00:00,200000251,461579542,MT5_SIM,1.0,132.44,SELL,0.020,0.0,0.0,3.4900,USD
FILL,IN,AAPL,2021-04-14 00:00:00+00:00,200000253,461579542,MT5_SIM,1.0,134.95,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-04-14 00:01:00+00:00,200000253,461579542,MT5_SIM,1.0,133.82,SELL,0.020,0.0,0.0,-1.1300,USD
FILL,IN,AAPL,2021-04-16 00:00:00+00:00,200000255,461579542,MT5_SIM,1.0,134.31,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-04-16 00:01:00+00:00,200000255,461579542,MT5_SIM,1.0,133.50,SELL,0.020,0.0,0.0,-0.8100,USD
FILL,IN,AAPL,2021-04-20 00:00:00+00:00,200000257,461579542,MT5_SIM,1.0,135.03,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-06-14 00:01:00+00:00,200000257,461579542,MT5_SIM,1.0,129.94,SELL,0.020,0.0,0.0,-5.0900,USD
FILL,IN,AAPL,2021-06-17 00:00:00+00:00,200000259,461579542,MT5_SIM,1.0,129.81,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-06-18 00:01:00+00:00,200000259,461579542,MT5_SIM,1.0,130.30,SELL,0.020,0.0,0.0,0.4900,USD
FILL,IN,AAPL,2021-06-22 00:00:00+00:00,200000261,461579542,MT5_SIM,1.0,132.14,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-06-22 00:01:00+00:00,200000261,461579542,MT5_SIM,1.0,133.77,SELL,0.020,0.0,0.0,1.6300,USD
FILL,IN,AAPL,2021-06-25 00:00:00+00:00,200000263,461579542,MT5_SIM,1.0,133.47,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-07-07 00:01:00+00:00,200000263,461579542,MT5_SIM,1.0,141.58,SELL,0.020,0.0,0.0,8.1100,USD
FILL,IN,AAPL,2021-07-20 00:00:00+00:00,200000265,461579542,MT5_SIM,1.0,143.47,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-07-26 00:01:00+00:00,200000265,461579542,MT5_SIM,1.0,149.11,SELL,0.020,0.0,0.0,5.6400,USD
FILL,IN,AAPL,2021-07-29 00:00:00+00:00,200000267,461579542,MT5_SIM,1.0,144.70,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-08-13 00:01:00+00:00,200000267,461579542,MT5_SIM,1.0,148.53,SELL,0.020,0.0,0.0,3.8300,USD
FILL,IN,AAPL,2021-08-19 00:00:00+00:00,200000269,461579542,MT5_SIM,1.0,145.03,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-08-20 00:01:00+00:00,200000269,461579542,MT5_SIM,1.0,148.30,SELL,0.020,0.0,0.0,3.2700,USD
FILL,IN,AAPL,2021-08-26 00:00:00+00:00,200000271,461579542,MT5_SIM,1.0,148.36,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-08-30 00:01:00+00:00,200000271,461579542,MT5_SIM,1.0,152.66,SELL,0.020,0.0,0.0,4.3000,USD
FILL,IN,AAPL,2021-09-02 00:00:00+00:00,200000273,461579542,MT5_SIM,1.0,153.87,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-09-07 00:01:00+00:00,200000273,461579542,MT5_SIM,1.0,156.97,SELL,0.020,0.0,0.0,3.1000,USD
FILL,IN,AAPL,2021-09-10 00:00:00+00:00,200000275,461579542,MT5_SIM,1.0,155.01,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-09-13 00:01:00+00:00,200000275,461579542,MT5_SIM,1.0,150.35,SELL,0.020,0.0,0.0,-4.6600,USD
FILL,IN,AAPL,2021-09-15 00:00:00+00:00,200000277,461579542,MT5_SIM,1.0,148.56,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-09-16 00:01:00+00:00,200000277,461579542,MT5_SIM,1.0,148.82,SELL,0.020,0.0,0.0,0.2600,USD
FILL,IN,AAPL,2021-09-29 00:00:00+00:00,200000279,461579542,MT5_SIM,1.0,142.48,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-09-30 00:01:00+00:00,200000279,461579542,MT5_SIM,1.0,141.89,SELL,0.020,0.0,0.0,-0.5900,USD
FILL,IN,AAPL,2021-10-02 00:00:00+00:00,200000281,461579542,MT5_SIM,1.0,141.76,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-10-04 00:01:00+00:00,200000281,461579542,MT5_SIM,1.0,139.49,SELL,0.020,0.0,0.0,-2.2700,USD
FILL,IN,AAPL,2021-10-06 00:00:00+00:00,200000283,461579542,MT5_SIM,1.0,139.48,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-10-06 00:01:00+00:00,200000283,461579542,MT5_SIM,1.0,143.05,SELL,0.020,0.0,0.0,3.5700,USD
FILL,IN,AAPL,2021-10-12 00:00:00+00:00,200000285,461579542,MT5_SIM,1.0,143.23,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-10-12 00:01:00+00:00,200000285,461579542,MT5_SIM,1.0,141.24,SELL,0.020,0.0,0.0,-1.9900,USD
FILL,IN,AAPL,2021-10-14 00:00:00+00:00,200000287,461579542,MT5_SIM,1.0,142.12,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-10-15 00:01:00+00:00,200000287,461579542,MT5_SIM,1.0,143.44,SELL,0.020,0.0,0.0,1.3200,USD
FILL,IN,AAPL,2021-10-19 00:00:00+00:00,200000289,461579542,MT5_SIM,1.0,147.01,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-10-19 00:01:00+00:00,200000289,461579542,MT5_SIM,1.0,148.69,SELL,0.020,0.0,0.0,1.6800,USD
FILL,IN,AAPL,2021-10-30 00:00:00+00:00,200000291,461579542,MT5_SIM,1.0,149.00,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-11-15 00:01:00+00:00,200000291,461579542,MT5_SIM,1.0,149.94,SELL,0.020,0.0,0.0,0.9400,USD
FILL,IN,AAPL,2021-11-17 00:00:00+00:00,200000293,461579542,MT5_SIM,1.0,151.01,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-11-22 00:01:00+00:00,200000293,461579542,MT5_SIM,1.0,161.11,SELL,0.020,0.0,0.0,10.1000,USD
FILL,IN,AAPL,2021-11-24 00:00:00+00:00,200000295,461579542,MT5_SIM,1.0,160.76,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2021-11-29 00:01:00+00:00,200000295,461579542,MT5_SIM,1.0,159.99,SELL,0.020,0.0,0.0,-0.7700,USD
FILL,IN,AAPL,2022-01-14 00:00:00+00:00,200000297,461579542,MT5_SIM,1.0,171.34,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-01-14 00:01:00+00:00,200000297,461579542,MT5_SIM,1.0,171.50,SELL,0.020,0.0,0.0,0.1600,USD
FILL,IN,AAPL,2022-03-04 00:00:00+00:00,200000299,461579542,MT5_SIM,1.0,164.50,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-03-07 00:01:00+00:00,200000299,461579542,MT5_SIM,1.0,158.82,SELL,0.020,0.0,0.0,-5.6800,USD
FILL,IN,AAPL,2022-03-09 00:00:00+00:00,200000301,461579542,MT5_SIM,1.0,161.48,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-03-10 00:01:00+00:00,200000301,461579542,MT5_SIM,1.0,158.92,SELL,0.020,0.0,0.0,-2.5600,USD
FILL,IN,AAPL,2022-03-12 00:00:00+00:00,200000303,461579542,MT5_SIM,1.0,151.45,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-03-25 00:01:00+00:00,200000303,461579542,MT5_SIM,1.0,172.16,SELL,0.020,0.0,0.0,20.7100,USD
FILL,IN,AAPL,2022-04-02 00:00:00+00:00,200000305,461579542,MT5_SIM,1.0,174.58,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-04-05 00:01:00+00:00,200000305,461579542,MT5_SIM,1.0,172.36,SELL,0.020,0.0,0.0,-2.2200,USD
FILL,IN,AAPL,2022-04-07 00:00:00+00:00,200000307,461579542,MT5_SIM,1.0,171.17,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-04-07 00:01:00+00:00,200000307,461579542,MT5_SIM,1.0,171.77,SELL,0.020,0.0,0.0,0.6000,USD
FILL,IN,AAPL,2022-04-12 00:00:00+00:00,200000309,461579542,MT5_SIM,1.0,168.03,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-07-21 00:01:00+00:00,200000309,461579542,MT5_SIM,1.0,155.38,SELL,0.020,0.0,0.0,-12.6500,USD
FILL,IN,AAPL,2022-07-27 00:00:00+00:00,200000311,461579542,MT5_SIM,1.0,152.59,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-07-28 00:01:00+00:00,200000311,461579542,MT5_SIM,1.0,161.24,SELL,0.020,0.0,0.0,8.6500,USD
FILL,IN,AAPL,2022-08-04 00:00:00+00:00,200000313,461579542,MT5_SIM,1.0,166.01,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-08-04 00:01:00+00:00,200000313,461579542,MT5_SIM,1.0,163.21,SELL,0.020,0.0,0.0,-2.8000,USD
FILL,IN,AAPL,2022-08-11 00:00:00+00:00,200000315,461579542,MT5_SIM,1.0,170.06,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-08-11 00:01:00+00:00,200000315,461579542,MT5_SIM,1.0,169.82,SELL,0.020,0.0,0.0,-0.2400,USD
FILL,IN,AAPL,2022-08-23 00:00:00+00:00,200000317,461579542,MT5_SIM,1.0,167.09,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-08-23 00:01:00+00:00,200000317,461579542,MT5_SIM,1.0,167.32,SELL,0.020,0.0,0.0,0.2300,USD
FILL,IN,AAPL,2022-08-25 00:00:00+00:00,200000319,461579542,MT5_SIM,1.0,168.78,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-08-26 00:01:00+00:00,200000319,461579542,MT5_SIM,1.0,161.14,SELL,0.020,0.0,0.0,-7.6400,USD
FILL,IN,AAPL,2022-09-17 00:00:00+00:00,200000321,461579542,MT5_SIM,1.0,149.31,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-09-19 00:01:00+00:00,200000321,461579542,MT5_SIM,1.0,153.39,SELL,0.020,0.0,0.0,4.0800,USD
FILL,IN,AAPL,2022-10-01 00:00:00+00:00,200000323,461579542,MT5_SIM,1.0,138.22,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2022-10-31 00:01:00+00:00,200000323,461579542,MT5_SIM,1.0,155.08,SELL,0.020,0.0,0.0,16.8600,USD
FILL,IN,AAPL,2022-12-09 00:00:00+00:00,200000325,461579542,MT5_SIM,1.0,142.34,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-01-25 00:01:00+00:00,200000325,461579542,MT5_SIM,1.0,143.16,SELL,0.020,0.0,0.0,0.8200,USD
FILL,IN,AAPL,2023-01-27 00:00:00+00:00,200000327,461579542,MT5_SIM,1.0,143.17,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-01-27 00:01:00+00:00,200000327,461579542,MT5_SIM,1.0,144.96,SELL,0.020,0.0,0.0,1.7900,USD
FILL,IN,AAPL,2023-02-01 00:00:00+00:00,200000329,461579542,MT5_SIM,1.0,143.98,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-02-02 00:01:00+00:00,200000329,461579542,MT5_SIM,1.0,148.02,SELL,0.020,0.0,0.0,4.0400,USD
FILL,IN,AAPL,2023-02-10 00:00:00+00:00,200000331,461579542,MT5_SIM,1.0,149.47,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-02-10 00:01:00+00:00,200000331,461579542,MT5_SIM,1.0,150.94,SELL,0.020,0.0,0.0,1.4700,USD
FILL,IN,AAPL,2023-02-15 00:00:00+00:00,200000333,461579542,MT5_SIM,1.0,153.12,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-02-16 00:01:00+00:00,200000333,461579542,MT5_SIM,1.0,152.35,SELL,0.020,0.0,0.0,-0.7700,USD
FILL,IN,AAPL,2023-02-18 00:00:00+00:00,200000335,461579542,MT5_SIM,1.0,150.20,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-03-02 00:01:00+00:00,200000335,461579542,MT5_SIM,1.0,148.03,SELL,0.020,0.0,0.0,-2.1700,USD
FILL,IN,AAPL,2023-03-08 00:00:00+00:00,200000337,461579542,MT5_SIM,1.0,152.81,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-03-14 00:01:00+00:00,200000337,461579542,MT5_SIM,1.0,151.19,SELL,0.020,0.0,0.0,-1.6200,USD
FILL,IN,AAPL,2023-03-16 00:00:00+00:00,200000339,461579542,MT5_SIM,1.0,152.17,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-03-17 00:01:00+00:00,200000339,461579542,MT5_SIM,1.0,155.07,SELL,0.020,0.0,0.0,2.9000,USD
FILL,IN,AAPL,2023-03-21 00:00:00+00:00,200000341,461579542,MT5_SIM,1.0,157.33,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-04-03 00:01:00+00:00,200000341,461579542,MT5_SIM,1.0,166.60,SELL,0.020,0.0,0.0,9.2700,USD
FILL,IN,AAPL,2023-04-07 00:00:00+00:00,200000343,461579542,MT5_SIM,1.0,161.42,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-04-10 00:01:00+00:00,200000343,461579542,MT5_SIM,1.0,162.35,SELL,0.020,0.0,0.0,0.9300,USD
FILL,IN,AAPL,2023-04-12 00:00:00+00:00,200000345,461579542,MT5_SIM,1.0,161.23,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-04-27 00:01:00+00:00,200000345,461579542,MT5_SIM,1.0,168.49,SELL,0.020,0.0,0.0,7.2600,USD
FILL,IN,AAPL,2023-04-29 00:00:00+00:00,200000347,461579542,MT5_SIM,1.0,169.28,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-05-01 00:01:00+00:00,200000347,461579542,MT5_SIM,1.0,170.08,SELL,0.020,0.0,0.0,0.8000,USD
FILL,IN,AAPL,2023-05-04 00:00:00+00:00,200000349,461579542,MT5_SIM,1.0,164.89,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-05-05 00:01:00+00:00,200000349,461579542,MT5_SIM,1.0,172.47,SELL,0.020,0.0,0.0,7.5800,USD
FILL,IN,AAPL,2023-05-09 00:00:00+00:00,200000351,461579542,MT5_SIM,1.0,173.06,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-05-09 00:01:00+00:00,200000351,461579542,MT5_SIM,1.0,173.02,SELL,0.020,0.0,0.0,-0.0400,USD
FILL,IN,AAPL,2023-05-11 00:00:00+00:00,200000353,461579542,MT5_SIM,1.0,173.86,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-05-11 00:01:00+00:00,200000353,461579542,MT5_SIM,1.0,173.61,SELL,0.020,0.0,0.0,-0.2500,USD
FILL,IN,AAPL,2023-05-16 00:00:00+00:00,200000355,461579542,MT5_SIM,1.0,172.00,BUY,0.020,0.0,0.0,0.0,USD
FILL,OUT,AAPL,2023-05-18 00:01:00+00:00,200000355,461579542,MT5_SIM,1.0,176.38,SELL,0.020,0.0,0.0,4.3800,USD
FILL,IN,AAPL,2023-05-20 00:00:00+00:00,200000357,461579542,MT5_SIM,1.0,173.98,BUY,0.020,0.0,0.0,0.0,USD
