DATETIME,BALANCE,EQUITY
2022-12-14,100148.7700,100149.6400
2022-12-15,100148.7700,100142.9300
2022-12-16,100148.7700,100140.9300
2022-12-19,100148.7700,100138.7900
2022-12-20,100148.7700,100138.7300
2022-12-21,100148.7700,100141.8700
2022-12-22,100148.7700,100138.6500
2022-12-23,100148.7700,100138.2900
2022-12-27,100148.7700,100136.4500
2022-12-28,100148.7700,100132.4700
2022-12-29,100148.7700,100136.0400
2022-12-30,100148.7700,100136.3500
2023-01-03,100148.7700,100131.4900
2023-01-04,100148.7700,100132.7900
2023-01-05,100148.7700,100131.4400
2023-01-06,100148.7700,100136.0400
2023-01-09,100148.7700,100136.5700
2023-01-10,100148.7700,100137.1500
2023-01-11,100148.7700,100139.9200
2023-01-12,100148.7700,100139.8400
2023-01-13,100148.7700,100141.1800
2023-01-17,100148.7700,100142.3700
2023-01-18,100148.7700,100141.6400
2023-01-19,100148.7700,100141.7000
2023-01-20,100148.7700,100144.2900
2023-01-23,100148.7700,100147.5400
2023-01-24,100148.7700,100148.9500
2023-01-25,100148.7700,100148.2900
2023-01-26,100149.5700,100149.5700
2023-01-27,100149.5500,100152.3000
2023-01-30,100151.3200,100151.3200
2023-01-31,100151.3200,100151.3200
2023-02-01,100151.3000,100152.7400
2023-02-02,100151.3000,100158.1400
2023-02-03,100155.3200,100155.3200
2023-02-06,100155.3200,100155.3200
2023-02-07,100155.3200,100155.3200
2023-02-08,100155.3200,100155.3200
2023-02-09,100155.3200,100155.3200
2023-02-10,100155.3000,100156.8300
2023-02-13,100156.7500,100156.7500
2023-02-14,100156.7500,100156.7500
2023-02-15,100156.7300,100158.9400
2023-02-16,100156.7300,100157.3200
2023-02-17,100155.9400,100155.9400
2023-02-21,100155.9200,100154.1900
2023-02-22,100155.9200,100154.6300
2023-02-23,100155.9200,100155.1100
2023-02-24,100155.9200,100152.4300
2023-02-27,100155.9200,100153.6300
2023-02-28,100155.9200,100153.1300
2023-03-01,100155.9200,100151.0200
2023-03-02,100155.9200,100151.6300
2023-03-03,100153.7300,100153.7300
2023-03-06,100153.7300,100153.7300
2023-03-07,100153.7300,100153.7300
2023-03-08,100153.7100,100153.7600
2023-03-09,100153.7100,100151.4800
2023-03-10,100153.7100,100149.4000
2023-03-13,100153.7100,100151.3700
2023-03-14,100153.7100,100153.4800
2023-03-15,100152.0700,100152.0700
2023-03-16,100152.0500,100155.7300
2023-03-17,100152.0500,100154.8800
2023-03-20,100154.9300,100154.9300
2023-03-21,100154.9100,100156.8500
2023-03-22,100154.9100,100155.4100
2023-03-23,100154.9100,100156.5000
2023-03-24,100154.9100,100157.8300
2023-03-27,100154.9100,100155.8500
2023-03-28,100154.9100,100155.2200
2023-03-29,100154.9100,100158.3500
2023-03-30,100154.9100,100159.9400
2023-03-31,100154.9100,100162.4700
2023-04-03,100154.9100,100163.7400
2023-04-04,100164.1600,100164.1600
2023-04-05,100164.1600,100164.1600
2023-04-06,100164.1600,100164.1600
2023-04-10,100164.1400,100164.7400
2023-04-11,100165.0500,100165.0500
2023-04-12,100165.0300,100163.9000
2023-04-13,100165.0300,100169.3500
2023-04-14,100165.0300,100169.0100
2023-04-17,100165.0300,100169.0200
2023-04-18,100165.0300,100170.2700
2023-04-19,100165.0300,100171.4300
2023-04-20,100165.0300,100170.4400
2023-04-21,100165.0300,100168.8200
2023-04-24,100165.0300,100169.1300
2023-04-25,100165.0300,100167.5700
2023-04-26,100165.0300,100167.5500
2023-04-27,100165.0300,100172.2100
2023-04-28,100172.2700,100172.2700
2023-05-01,100172.2500,100172.5500
2023-05-02,100173.0300,100173.0300
2023-05-03,100173.0300,100173.0300
2023-05-04,100173.0100,100173.9000
2023-05-05,100173.0100,100181.6900
2023-05-08,100180.5700,100180.5700
2023-05-09,100180.5500,100179.2600
2023-05-10,100180.4900,100180.4900
2023-05-11,100180.4700,100180.3600
2023-05-12,100180.2000,100180.2000
2023-05-15,100180.2000,100180.2000
2023-05-16,100180.1800,100180.2500
2023-05-17,100180.1800,100180.8700
2023-05-18,100180.1800,100183.2300
2023-05-19,100184.5400,100184.5400
2023-05-22,100184.5200,100184.7300
2023-05-23,100184.5200,100182.0900
2023-05-24,100181.6000,100181.6000
2023-05-25,100181.5800,100182.1500
2023-05-26,100182.4600,100182.4600
2023-05-30,100182.4400,100182.7700
2023-05-31,100182.7800,100182.7800
2023-06-01,100182.7800,100182.7800
2023-06-02,100182.7600,100182.6700
2023-06-05,100182.7600,100181.3100
2023-06-06,100182.7600,100180.9400
2023-06-07,100182.7600,100179.5500
2023-06-08,100179.6000,100179.6000
2023-06-09,100179.6000,100179.6000
2023-06-12,100179.5800,100182.0800
2023-06-13,100179.5800,100181.6000
2023-06-14,100179.5800,100182.2400
2023-06-15,100179.5800,100184.3000
2023-06-16,100185.0000,100185.0000
2023-06-20,100184.9800,100185.5600
2023-06-21,100184.9800,100184.5200
2023-06-22,100184.2800,100184.2800
2023-06-23,100184.2600,100185.3700
2023-06-26,100184.2600,100183.9700
2023-06-27,100184.2600,100186.7500
2023-06-28,100184.2600,100187.9500
2023-06-29,100184.2600,100188.2800
2023-06-30,100184.2600,100192.6700
2023-07-03,100184.2600,100191.1600
2023-07-05,100184.2600,100190.0300
2023-07-06,100184.2600,100190.5000
2023-07-07,100184.2600,100189.3700
2023-07-10,100184.2600,100187.3100
2023-07-11,100184.2600,100186.7800
2023-07-12,100184.2600,100188.4700
2023-07-13,100184.2600,100189.2300
2023-07-14,100188.9000,100188.9000
2023-07-17,100188.8800,100190.9700
2023-07-18,100188.8800,100190.7000
2023-07-19,100188.8800,100192.0800
2023-07-20,100188.8800,100190.1100
2023-07-21,100188.8800,100188.9200
2023-07-24,100188.8800,100189.7300
2023-07-25,100188.8800,100190.5900
2023-07-26,100188.8800,100191.4800
2023-07-27,100192.9800,100192.9800
2023-07-28,100192.9600,100194.1200
2023-07-31,100192.9600,100194.7300
2023-08-01,100194.5100,100194.5100
2023-08-02,100194.5100,100194.5100
2023-08-03,100194.4900,100194.0700
2023-08-04,100194.4900,100184.9000
2023-08-07,100194.4900,100181.7600
2023-08-08,100182.5800,100182.5800
2023-08-09,100182.5800,100182.5800
2023-08-10,100182.5800,100182.5800
2023-08-11,100182.5800,100182.5800
2023-08-14,100182.5800,100182.5800
2023-08-15,100182.5800,100182.5800
2023-08-16,100182.5800,100182.5800
2023-08-17,100182.5800,100182.5800
2023-08-18,100182.5800,100182.5800
2023-08-21,100182.5600,100183.3100
2023-08-22,100182.5600,100184.7000
2023-08-23,100182.5600,100188.5900
2023-08-24,100188.1200,100188.1200
2023-08-25,100188.1200,100188.1200
2023-08-28,100188.1200,100188.1200
2023-08-29,100188.1200,100188.1200
2023-08-30,100188.1200,100188.1200
2023-08-31,100188.1200,100188.1200
2023-09-01,100188.1200,100188.1200
2023-09-05,100188.1000,100189.5100
2023-09-06,100188.1000,100182.7300
2023-09-07,100188.1000,100177.3700
2023-09-08,100178.1500,100178.1500
2023-09-11,100178.1500,100178.1500
2023-09-12,100178.1500,100178.1500
2023-09-13,100178.1500,100178.1500
2023-09-14,100178.1500,100178.1500
2023-09-15,100178.1500,100178.1500
2023-09-18,100178.1500,100178.1500
2023-09-19,100178.1500,100178.1500
2023-09-20,100178.1500,100178.1500
2023-09-21,100178.1500,100178.1500
2023-09-22,100178.1500,100178.1500
2023-09-25,100178.1500,100178.1500
2023-09-26,100178.1500,100178.1500
2023-09-27,100178.1500,100178.1500
2023-09-28,100178.1300,100179.4800
2023-09-29,100178.1300,100180.0000
2023-10-02,100178.1300,100182.5400
2023-10-03,100178.1300,100181.1800
2023-10-04,100178.1300,100182.4500
2023-10-05,100178.1300,100183.7000
2023-10-06,100178.1300,100186.2800
2023-10-09,100178.1300,100187.7800
2023-10-10,100178.1300,100187.1700
2023-10-11,100178.1300,100188.5900
2023-10-12,100178.1300,100189.5000
2023-10-13,100178.1300,100187.6400
2023-10-16,100185.5200,100185.5200
2023-10-17,100185.5000,100185.9900
2023-10-18,100185.5000,100184.6800
2023-10-19,100185.5000,100184.3100
2023-10-20,100185.5000,100181.7300
2023-10-23,100185.5000,100181.8500
2023-10-24,100185.5000,100182.2900
2023-10-25,100185.5000,100179.9500
2023-10-26,100185.5000,100175.7300
2023-10-27,100185.5000,100177.0700
2023-10-30,100185.5000,100179.1300
2023-10-31,100185.5000,100179.6200
2023-11-01,100185.5000,100182.8200
2023-11-02,100185.5000,100186.4200
2023-11-03,100185.5000,100185.4900
2023-11-06,100185.5000,100188.0700
2023-11-07,100185.5000,100190.6700
2023-11-08,100185.5000,100191.7300
2023-11-09,100185.5000,100191.2600
2023-11-10,100185.5000,100195.2400
2023-11-13,100185.5000,100193.6500
2023-11-14,100185.5000,100196.2900
2023-11-15,100185.5000,100196.8500
2023-11-16,100185.5000,100198.5600
2023-11-17,100185.5000,100198.5400
2023-11-20,100198.7100,100198.7100
2023-11-21,100198.7100,100198.7100
2023-11-22,100198.7100,100198.7100
2023-11-24,100198.7100,100198.7100
2023-11-27,100198.7100,100198.7100
2023-11-28,100198.7100,100198.7100
2023-11-29,100198.6900,100197.1500
2023-11-30,100197.6000,100197.6000
2023-12-01,100197.5800,100198.4800
2023-12-04,100197.5800,100196.6600
2023-12-05,100197.4300,100197.4300
2023-12-06,100197.4100,100195.2800
2023-12-07,100196.5700,100196.5700
2023-12-08,100196.5500,100198.0600
2023-12-11,100195.4400,100195.4400
2023-12-12,100195.4400,100195.4400
2023-12-13,100195.4200,100198.2900
2023-12-14,100195.4200,100198.4400
2023-12-15,100195.4200,100197.9000
2023-12-18,100195.4200,100196.2100
2023-12-19,100195.4200,100197.2700
2023-12-20,100195.4200,100195.1600
2023-12-21,100195.4200,100195.0000
2023-12-22,100195.4200,100193.9300
2023-12-26,100195.4200,100193.3800
2023-12-27,100195.4200,100193.4700
2023-12-28,100195.4200,100193.9100
2023-12-29,100194.2000,100194.2000
2024-01-02,100194.1800,100192.6600
2024-01-03,100194.1800,100191.2800
2024-01-04,100189.1500,100189.1500
2024-01-05,100189.1500,100189.1500
2024-01-08,100189.1500,100189.1500
2024-01-09,100189.1500,100189.1500
2024-01-10,100189.1500,100189.1500
2024-01-11,100189.1500,100189.1500
2024-01-12,100189.1500,100189.1500
2024-01-16,100189.1500,100189.1500
2024-01-17,100189.1500,100189.1500
2024-01-18,100189.1500,100189.1500
2024-01-19,100189.1500,100189.1500
2024-01-22,100189.1500,100189.1500
2024-01-23,100189.1300,100189.2700
2024-01-24,100189.4900,100189.4900
2024-01-25,100189.4900,100189.4900
2024-01-26,100189.4900,100189.4900
2024-01-29,100189.4900,100189.4900
2024-01-30,100189.4700,100186.5500
2024-01-31,100189.4700,100182.9100
2024-02-01,100182.4900,100182.4900
2024-02-02,100182.4900,100182.4900
2024-02-05,100182.4900,100182.4900
2024-02-06,100182.4900,100182.4900
2024-02-07,100182.4900,100182.4900
2024-02-08,100182.4900,100182.4900
2024-02-09,100182.4900,100182.4900
2024-02-12,100182.4900,100182.4900
2024-02-13,100182.4900,100182.4900
2024-02-14,100182.4700,100181.2800
2024-02-15,100182.4700,100181.0000
2024-02-16,100182.4700,100179.4400
2024-02-20,100178.9000,100178.9000
2024-02-21,100178.8800,100179.2500
2024-02-22,100178.8800,100181.2900
2024-02-23,100178.8800,100179.4500
2024-02-26,100179.1500,100179.1500
2024-02-27,100179.1300,100180.6500
2024-02-28,100179.1300,100179.4300
2024-02-29,100179.1300,100178.7700
2024-03-01,100179.1300,100177.6800
2024-03-04,100179.1300,100173.1200
2024-03-05,100179.1300,100168.1300
2024-03-06,100179.1300,100167.1300
2024-03-07,100179.1300,100167.0200
2024-03-08,100179.1300,100168.7400
2024-03-11,100179.1300,100170.7700
2024-03-12,100179.1300,100171.2400
2024-03-13,100179.1300,100169.1500
2024-03-14,100179.1300,100171.0200
2024-03-15,100179.1300,100170.6300
2024-03-18,100179.1300,100171.7400
2024-03-19,100179.1300,100174.1000
2024-03-20,100179.1300,100176.6800
2024-03-21,100179.1300,100169.3800
2024-03-22,100179.1300,100170.2900
2024-03-25,100179.1300,100168.8700
2024-03-26,100179.1300,100167.7300
2024-03-27,100179.1300,100171.3200
2024-03-28,100179.1300,100169.4900
2024-04-01,100179.1300,100168.0400
2024-04-02,100179.1300,100166.8500
2024-04-03,100179.1300,100167.6600
2024-04-04,100179.1300,100166.8400
2024-04-05,100179.1300,100167.6000
2024-04-08,100179.1300,100166.4600
2024-04-09,100179.1300,100167.6800
2024-04-10,100179.1300,100165.7900
2024-04-11,100179.1300,100173.0500
2024-04-12,100179.1300,100174.5700
2024-04-15,100179.1300,100170.7100
2024-04-16,100179.1300,100167.4000
2024-04-17,100179.1300,100166.0200
2024-04-18,100179.1300,100165.0500
2024-04-19,100179.1300,100163.0200
2024-04-22,100179.1300,100163.8500
2024-04-23,100179.1300,100164.9100
2024-04-24,100179.1300,100167.0400
2024-04-25,100179.1300,100167.9000
2024-04-26,100179.1300,100167.3200
2024-04-29,100179.1300,100171.5200
2024-04-30,100179.1300,100168.3500
2024-05-01,100179.1300,100167.3200
2024-05-02,100179.1300,100171.0400
2024-05-03,100179.1300,100181.4000
2024-05-06,100179.1300,100179.7300
2024-05-07,100179.1300,100180.4100
2024-05-08,100179.1300,100180.7600
2024-05-09,100179.1300,100182.5900
2024-05-10,100179.1300,100181.0700
2024-05-13,100179.1300,100184.2900
2024-05-14,100179.1300,100185.4400
2024-05-15,100179.1300,100187.7400
2024-05-16,100179.1300,100187.8500
2024-05-17,100187.5000,100187.5000
2024-05-20,100187.5000,100187.5000
2024-05-21,100187.5000,100187.5000
2024-05-22,100187.5000,100187.5000
2024-05-23,100187.5000,100187.5000
2024-05-24,100187.5000,100187.5000
2024-05-28,100187.5000,100187.5000
2024-05-29,100187.5000,100187.5000
2024-05-30,100187.5000,100187.5000
2024-05-31,100187.4800,100188.2800
2024-06-03,100188.9000,100188.9000
2024-06-04,100188.9000,100188.9000
2024-06-05,100188.9000,100188.9000
2024-06-06,100188.8800,100187.6500
2024-06-07,100187.8000,100187.8000
2024-06-10,100187.7800,100183.9900
2024-06-11,100184.5000,100184.5000
2024-06-12,100184.5000,100184.5000
2024-06-13,100184.5000,100184.5000
2024-06-14,100184.5000,100184.5000
2024-06-17,100184.5000,100184.5000
2024-06-18,100184.5000,100184.5000
2024-06-20,100184.5000,100184.5000
2024-06-21,100184.5000,100184.5000
2024-06-24,100184.5000,100184.5000
2024-06-25,100184.5000,100184.5000
2024-06-26,100184.5000,100184.5000
2024-06-27,100184.5000,100184.5000
2024-06-28,100184.5000,100184.5000
2024-07-01,100184.5000,100184.5000
2024-07-02,100184.5000,100184.5000
2024-07-03,100184.5000,100184.5000
2024-07-05,100184.5000,100184.5000
2024-07-08,100184.5000,100184.5000
2024-07-09,100184.5000,100184.5000
2024-07-10,100184.5000,100184.5000
2024-07-11,100184.5000,100184.5000
2024-07-12,100184.5000,100184.5000
2024-07-15,100184.4800,100182.3900
2024-07-16,100182.9800,100182.9800
2024-07-17,100182.9800,100182.9800
2024-07-18,100182.9800,100182.9800
2024-07-19,100182.9600,100182.4300
2024-07-22,100185.1100,100185.1100
2024-07-23,100185.1100,100185.1100
2024-07-24,100185.1100,100185.1100
2024-07-25,100185.1100,100185.1100
2024-07-26,100185.1100,100185.1100
2024-07-29,100185.1100,100185.1100
2024-07-30,100185.1100,100185.1100
2024-07-31,100185.1100,100185.1100
2024-08-01,100185.1100,100185.1100
2024-08-02,100185.1100,100185.1100
2024-08-05,100185.1100,100185.1100
2024-08-06,100185.1100,100185.1100
2024-08-07,100185.1100,100185.1100
2024-08-08,100185.1100,100185.1100
2024-08-09,100185.1100,100185.1100
2024-08-12,100185.1100,100185.1100
2024-08-13,100185.0900,100187.3500
2024-08-14,100185.0900,100187.8000
2024-08-15,100185.0900,100190.8000
2024-08-16,100185.0900,100192.1300
2024-08-19,100191.7800,100191.7800
2024-08-20,100191.7800,100191.7800
2024-08-21,100191.7800,100191.7800
2024-08-22,100191.7800,100191.7800
2024-08-23,100191.7800,100191.7800
2024-08-26,100191.7800,100191.7800
2024-08-27,100191.7800,100191.7800
2024-08-28,100191.7800,100191.7800
2024-08-29,100191.7800,100191.7800
2024-08-30,100191.7600,100190.5600
2024-09-03,100191.7600,100184.3300
2024-09-04,100191.7600,100182.4100
2024-09-05,100191.7600,100183.9400
2024-09-06,100191.7600,100182.3800
2024-09-09,100191.7600,100182.4700
2024-09-10,100191.7600,100181.6700
2024-09-11,100191.7600,100184.2200
2024-09-12,100191.7600,100184.3300
2024-09-13,100191.7600,100184.0600
2024-09-16,100191.7600,100177.8800
2024-09-17,100191.7600,100178.3400
2024-09-18,100179.0900,100179.0900
2024-09-19,100179.0900,100179.0900
2024-09-20,100179.0900,100179.0900
2024-09-23,100179.0700,100178.2000
2024-09-24,100179.0700,100179.0900
2024-09-25,100176.6300,100176.6300
2024-09-26,100176.6100,100176.8200
2024-09-27,100177.7400,100177.7400
2024-09-30,100177.7200,100180.6800
2024-10-01,100177.7200,100173.8900
2024-10-02,100173.5400,100173.5400
2024-10-03,100173.5400,100173.5400
2024-10-04,100173.5200,100172.4200
2024-10-07,100170.1000,100170.1000
2024-10-08,100170.0800,100171.5400
2024-10-09,100170.0800,100175.3000
2024-10-10,100173.5200,100173.5200
2024-10-11,100173.5000,100171.7400
2024-10-14,100173.5000,100175.4900
2024-10-15,100173.5000,100178.0400
2024-10-16,100175.7700,100175.7700
2024-10-17,100175.7500,100174.4600
2024-10-18,100178.4700,100178.4700
2024-10-21,100178.4500,100180.4700
2024-10-22,100178.4500,100179.8600
2024-10-23,100178.4500,100174.7500
2024-10-24,100178.4500,100174.5700
2024-10-25,100173.7200,100173.7200
2024-10-28,100173.7200,100173.7200
2024-10-29,100173.7200,100173.7200
2024-10-30,100173.7000,100171.1800
2024-10-31,100173.7000,100166.9900
2024-11-01,100173.7000,100163.9900
2024-11-04,100173.7000,100163.0800
2024-11-05,100162.8600,100162.8600
2024-11-06,100162.8600,100162.8600
2024-11-07,100162.8600,100162.8600
2024-11-08,100162.8600,100162.8600
2024-11-11,100162.8600,100162.8600
2024-11-12,100162.8600,100162.8600
2024-11-13,100162.8600,100162.8600
2024-11-14,100162.8600,100162.8600
2024-11-15,100162.8600,100162.8600
2024-11-18,100162.8600,100162.8600
2024-11-19,100162.8400,100164.1300
2024-11-20,100163.8900,100163.8900
2024-11-21,100163.8900,100163.8900
2024-11-22,100163.8900,100163.8900
2024-11-25,100163.8700,100165.2600
2024-11-26,100163.8700,100167.4500
2024-11-27,100166.8500,100166.8500
2024-11-29,100166.8500,100166.8500
2024-12-02,100166.8500,100166.8500
2024-12-03,100166.8500,100166.8500
2024-12-04,100166.8500,100166.8500
2024-12-05,100166.8300,100165.8600
2024-12-06,100166.8300,100165.6600
2024-12-09,100166.8300,100169.5800
2024-12-10,100166.8300,100170.6000
2024-12-11,100166.8300,100169.3200
2024-12-12,100166.8300,100170.7900
2024-12-13,100166.8300,100170.9600
2024-12-16,100166.8300,100173.8600
2024-12-17,100166.8300,100176.3000
2024-12-18,100166.8300,100170.8800
2024-12-19,100170.3100,100170.3100
2024-12-20,100170.2900,100176.7400
2024-12-23,100170.2900,100177.5200
2024-12-24,100170.2900,100180.4500
2024-12-26,100180.4200,100180.4200
2024-12-27,100180.4200,100180.4200
2024-12-30,100180.4200,100180.4200
2024-12-31,100180.4000,100178.3600
2025-01-02,100180.4000,100171.8000
2025-01-03,100180.4000,100171.3100
2025-01-06,100172.2300,100172.2300
2025-01-07,100172.2300,100172.2300
2025-01-08,100172.2300,100172.2300
2025-01-10,100172.2300,100172.2300
2025-01-13,100172.2300,100172.2300
2025-01-14,100172.2300,100172.2300
2025-01-15,100172.2300,100172.2300
2025-01-16,100172.2300,100172.2300
2025-01-17,100172.2300,100172.2300
2025-01-21,100172.2300,100172.2300
2025-01-22,100172.2300,100172.2300
2025-01-23,100172.2300,100172.2300
2025-01-24,100172.2300,100172.2300
2025-01-27,100172.2300,100172.2300
2025-01-28,100172.2300,100172.2300
2025-01-29,100172.2300,100172.2300
2025-01-30,100172.2300,100172.2300
2025-01-31,100172.2300,100172.2300
2025-02-03,100172.2300,100172.2300
2025-02-04,100172.2300,100172.2300
2025-02-05,100172.2300,100172.2300
2025-02-06,100172.2300,100172.2300
2025-02-07,100172.2300,100172.2300
2025-02-10,100172.2300,100172.2300
2025-02-11,100172.2300,100172.2300
2025-02-12,100172.2300,100172.2300
2025-02-13,100172.2300,100172.2300
2025-02-14,100172.2300,100172.2300
2025-02-18,100172.2300,100172.2300
2025-02-19,100172.2300,100172.2300
2025-02-20,100172.2300,100172.2300
2025-02-21,100172.2300,100172.2300
2025-02-24,100172.2300,100172.2300
2025-02-25,100172.2300,100172.2300
2025-02-26,100172.2100,100168.2300
2025-02-27,100172.2100,100165.1700
2025-02-28,100172.2100,100169.7000
2025-03-03,100169.6300,100169.6300
2025-03-04,100169.6100,100167.8100
2025-03-05,100167.2800,100167.2800
2025-03-06,100167.2800,100167.2800
2025-03-07,100167.2800,100167.2800
2025-03-10,100167.2800,100167.2800
2025-03-11,100167.2800,100167.2800
2025-03-12,100167.2800,100167.2800
2025-03-13,100167.2800,100167.2800
2025-03-14,100167.2800,100167.2800
2025-03-17,100167.2800,100167.2800
2025-03-18,100167.2800,100167.2800
2025-03-19,100167.2800,100167.2800
2025-03-20,100167.2800,100167.2800
2025-03-21,100167.2800,100167.2800
2025-03-24,100167.2800,100167.2800
2025-03-25,100167.2800,100167.2800
2025-03-26,100167.2800,100167.2800
2025-03-27,100167.2800,100167.2800
2025-03-28,100167.2800,100167.2800
2025-03-31,100167.2800,100167.2800
2025-04-01,100167.2800,100167.2800
2025-04-02,100167.2800,100167.2800
2025-04-03,100167.2800,100167.2800
2025-04-04,100167.2800,100167.2800
2025-04-07,100167.2800,100167.2800
2025-04-08,100167.2800,100167.2800
2025-04-09,100167.2800,100167.2800
2025-04-10,100167.2800,100167.2800
2025-04-11,100167.2800,100167.2800
2025-04-14,100167.2800,100167.2800
2025-04-15,100167.2800,100167.2800
2025-04-16,100167.2800,100167.2800
2025-04-17,100167.2800,100167.2800
2025-04-21,100167.2800,100167.2800
2025-04-22,100167.2800,100167.2800
2025-04-23,100167.2800,100167.2800
2025-04-24,100167.2800,100167.2800
2025-04-25,100167.2800,100167.2800
2025-04-28,100167.2800,100167.2800
2025-04-29,100167.2800,100167.2800
2025-04-30,100167.2800,100167.2800
2025-05-01,100167.2800,100167.2800
2025-05-02,100167.2800,100167.2800
2025-05-05,100167.2800,100167.2800
2025-05-06,100167.2800,100167.2800
2025-05-07,100167.2800,100167.2800
2025-05-08,100167.2800,100167.2800
2025-05-09,100167.2600,100166.7700
2025-05-12,100167.2600,100179.0300
2025-05-13,100167.2600,100181.1700
2025-05-14,100167.2600,100180.5800
2025-05-15,100167.2600,100179.6900
2025-05-16,100167.2600,100179.5000
2025-05-19,100167.2600,100177.0200
2025-05-20,100167.2600,100175.1100
2025-05-21,100167.2600,100170.3300
2025-05-22,100167.2600,100169.6100
2025-05-23,100167.2600,100163.5200
2025-05-27,100167.2600,100168.4600
2025-05-28,100167.2600,100168.6600
2025-05-29,100167.2600,100168.1900
2025-05-30,100167.2600,100169.1000
2025-06-02,100167.2600,100169.9400
2025-06-03,100167.2600,100171.5200
2025-06-04,100167.2600,100171.0700
2025-06-05,100167.2600,100168.8800
2025-06-06,100167.2600,100172.1600
2025-06-09,100167.2600,100169.6900
2025-06-10,100167.2600,100170.9100
2025-06-11,100167.2600,100167.0200
2025-06-12,100167.2600,100167.4400
2025-06-13,100167.2600,100164.6900
2025-06-16,100167.2600,100166.6600
2025-06-17,100167.2600,100163.8800
2025-06-18,100167.2600,100164.8300
2025-06-20,100167.2600,100169.2500
2025-06-23,100167.2600,100169.7500
2025-06-24,100167.2600,100168.5500
2025-06-25,100167.2600,100169.8000
2025-06-26,100167.2600,100169.2500
2025-06-27,100167.2600,100169.3300
2025-06-30,100167.2600,100173.4100
2025-07-01,100167.2600,100176.0700
2025-07-02,100167.2600,100180.6900
2025-07-03,100167.2600,100181.8000
2025-07-07,100167.2600,100178.1900
2025-07-08,100167.2600,100178.2500
2025-07-09,100167.2600,100179.3800
2025-07-10,100167.2600,100180.6600
2025-07-11,100167.2600,100179.4100
2025-07-14,100167.2600,100176.8600
2025-07-15,100167.2600,100177.3600
2025-07-16,100178.5300,100178.5300
2025-07-17,100178.5100,100177.9500
2025-07-18,100178.5100,100179.1000
2025-07-21,100178.5100,100180.4000
2025-07-22,100178.5100,100182.3200
2025-07-23,100178.5100,100182.0700
2025-07-24,100178.5100,100181.6800
2025-07-25,100178.5100,100181.8100
2025-07-28,100178.5100,100181.9800
2025-07-29,100178.5100,100179.2000
2025-07-30,100178.5100,100176.9800
2025-07-31,100178.5100,100175.5000
2025-08-01,100178.5100,100170.3100
2025-08-04,100178.5100,100171.2800
2025-08-05,100178.5100,100170.8400
2025-08-06,100178.5100,100181.1800
2025-08-07,100178.5100,100187.9500
2025-08-08,100188.7400,100188.7400
2025-08-11,100188.7200,100187.9700
2025-08-12,100188.7200,100190.4400
2025-08-13,100188.7200,100194.1300
2025-08-14,100188.7200,100193.5700
2025-08-15,100194.7800,100194.7800
2025-08-18,100194.7800,100194.7800
2025-08-19,100194.7800,100194.7800
2025-08-20,100194.7600,100190.7800
2025-08-21,100194.7600,100189.6700
2025-08-22,100194.7600,100192.5300
2025-08-25,100194.7600,100191.9400
2025-08-26,100194.7600,100194.0800
2025-08-27,100194.7600,100195.2700
2025-08-28,100194.7600,100197.3300
2025-08-29,100194.7600,100196.9100
2025-09-02,100194.0100,100194.0100
2025-09-03,100193.9900,100195.2400
2025-09-04,100193.9900,100196.5400
2025-09-05,100196.7500,100196.7500
2025-09-08,100196.7500,100196.7500
2025-09-09,100196.7500,100196.7500
2025-09-10,100196.7300,100191.3100
2025-09-11,100191.3900,100191.3900
2025-09-12,100191.3700,100196.2100
2025-09-15,100191.3700,100198.8300
2025-09-16,100199.2900,100199.2900
2025-09-17,100199.2700,100199.2800
2025-09-18,100199.2700,100198.1700
2025-09-19,100201.4900,100201.4900
2025-09-22,100201.4700,100209.2300
2025-09-23,100201.4700,100207.5800
2025-09-24,100208.3600,100208.3600
2025-09-25,100208.3400,100211.9800
2025-09-26,100208.3400,100210.5800
2025-09-29,100209.6500,100209.6500
2025-09-30,100209.6300,100209.3900
2025-10-01,100209.6300,100210.2000
2025-10-02,100209.6300,100211.8900
2025-10-03,100209.6300,100212.7700
2025-10-06,100212.7200,100212.7200
2025-10-07,100212.7200,100212.7200
2025-10-08,100212.7000,100214.2300
2025-10-09,100212.7000,100210.2100
2025-10-10,100212.7000,100201.4500
2025-10-13,100212.7000,100203.8400
2025-10-14,100202.7600,100202.7600
2025-10-15,100202.7400,100202.5700
2025-10-16,100202.7400,100200.6800
2025-10-17,100202.7400,100205.5200
2025-10-20,100202.7400,100215.4700
2025-10-21,100202.7400,100216.0000
2025-10-22,100215.8600,100215.8600
2025-10-23,100215.8600,100215.8600
2025-10-24,100215.8400,100217.4600
2025-10-27,100215.8400,100223.4400
2025-10-28,100215.8400,100223.6400
2025-10-29,100215.8400,100224.3400
2025-10-30,100215.8400,100226.0300
2025-10-31,100215.8400,100225.0000
2025-11-03,100215.8400,100223.6800
2025-11-04,100215.8400,100224.6800
2025-11-05,100215.8400,100224.7800
2025-11-06,100215.8400,100224.4000
2025-11-07,100215.8400,100223.1100
2025-11-10,100215.8400,100224.0600
2025-11-11,100215.8400,100229.8900
2025-11-12,100215.8400,100228.1100
2025-11-13,100215.8400,100227.5900
2025-11-14,100215.8400,100227.0500
2025-11-17,100215.8400,100222.0900
2025-11-18,100215.8400,100222.0800
